tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,target,features
tt27526871,movie,A Christmas Wish,A Christmas Wish,0,2023,\N,100.0,Comedy,5.1,75,0,"[75.0,0.0,2023.0,100.0]"
tt27540964,movie,Dreaming in Between,Nigekireta Yume,0,2023,\N,96.0,Drama,6.2,59,0,"[59.0,0.0,2023.0,96.0]"
tt27542490,movie,Cactus Hotel,Cactus Hotel,0,2023,\N,50.0,Documentary,7.3,55,0,"[55.0,0.0,2023.0,50.0]"
tt27543749,movie,Logos & Literacy,Logos & Literacy,0,2022,\N,45.0,Documentary,5.3,79,0,"[79.0,0.0,2022.0,45.0]"
tt27544274,movie,Richland,Richland,0,2023,\N,93.0,Documentary,6.5,52,0,"[52.0,0.0,2023.0,93.0]"
tt27550984,movie,Heart for the Holidays,Heart for the Holidays,0,2023,\N,92.27826086956522,Drama,6.8,73,0,"[73.0,0.0,2023.0,92.27826086956522]"
tt27564246,movie,Cold Sigh,Ahe Sard,0,2023,\N,88.0,Drama,5.9,68,0,"[68.0,0.0,2023.0,88.0]"
tt27565218,movie,Patrida,Patrida,0,2021,\N,67.0,Documentary,6.9,65,0,"[65.0,0.0,2021.0,67.0]"
tt27634228,movie,Beks: Days of Our Lives,Beks: Days of Our Lives,0,2023,\N,105.0,Comedy,8.4,58,1,"[58.0,0.0,2023.0,105.0]"
tt27643013,movie,The Dogman Triangle: Werewolves in the Lone Star State,The Dogman Triangle: Werewolves in the Lone Star State,0,2023,\N,70.0,Documentary,6.2,66,0,"[66.0,0.0,2023.0,70.0]"
tt27683670,movie,Tesla's Medicine: The Universal Fluid,Tesla's Medicine: The Universal Fluid,0,2022,\N,90.0,Documentary,7.5,67,0,"[67.0,0.0,2022.0,90.0]"
tt27706950,movie,Gisoum,Gisoum,0,2021,\N,85.0,Drama,4.2,56,0,"[56.0,0.0,2021.0,85.0]"
tt27716296,movie,So Unreal,So Unreal,0,2023,\N,98.0,Documentary,6.6,74,0,"[74.0,0.0,2023.0,98.0]"
tt27716903,movie,This Train,This Train,0,2023,\N,101.0,Drama,5.2,57,0,"[57.0,0.0,2023.0,101.0]"
tt27721895,movie,The Moviemakers: Spielberg,The Moviemakers: Spielberg,0,2023,\N,56.0,Documentary,6.0,62,0,"[62.0,0.0,2023.0,56.0]"
tt27744036,movie,Hidden Aegean,Hidden Aegean,0,2023,\N,92.27826086956522,Documentary,5.9,70,0,"[70.0,0.0,2023.0,92.27826086956522]"
tt27751400,movie,The Dark Emu Story,The Dark Emu Story,0,2023,\N,95.0,Documentary,7.0,62,0,"[62.0,0.0,2023.0,95.0]"
tt27761490,movie,Nganù,Nganù,0,2023,\N,101.0,Drama,6.8,71,0,"[71.0,0.0,2023.0,101.0]"
tt27766646,movie,Godard by Godard,Godard par Godard,0,2023,\N,60.0,Documentary,7.0,60,0,"[60.0,0.0,2023.0,60.0]"
tt27773767,movie,Chilbolton Incident,Chilbolton Incident,0,2023,\N,49.0,Documentary,5.3,76,0,"[76.0,0.0,2023.0,49.0]"
tt27778573,movie,Forgetting Christmas,Forgetting Christmas,0,2023,\N,99.0,Drama,6.3,51,0,"[51.0,0.0,2023.0,99.0]"
tt27797155,movie,Saving Venice,Saving Venice,0,2022,\N,87.0,Documentary,7.2,56,0,"[56.0,0.0,2022.0,87.0]"
tt27811012,movie,Be with Me,Be with Me,0,2023,\N,129.0,Drama,5.7,76,0,"[76.0,0.0,2023.0,129.0]"
tt27811341,movie,White Collars,Yaghe Sefidha,0,2023,\N,84.0,Comedy,2.3,82,0,"[82.0,0.0,2023.0,84.0]"
tt27831581,tvMovie,VICE News Presents - Sold Out: Ticketmaster and the Resale Racket,VICE News Presents - Sold Out: Ticketmaster and the Resale Racket,0,2023,\N,66.0,Documentary,6.5,50,0,"[50.0,0.0,2023.0,66.0]"
tt27835314,movie,Tempi supplementari,Tempi supplementari,0,2022,\N,75.0,Drama,8.4,78,1,"[78.0,0.0,2022.0,75.0]"
tt27837362,movie,No Disrespect,No Disrespect,0,2023,\N,93.0,Drama,5.8,79,0,"[79.0,0.0,2023.0,93.0]"
tt27837482,movie,I Am Weekender,I Am Weekender,0,2023,\N,72.0,Documentary,6.7,74,0,"[74.0,0.0,2023.0,72.0]"
tt27837574,movie,Stripper Party,Stripper Party,0,2023,\N,77.0,Comedy,5.6,69,0,"[69.0,0.0,2023.0,77.0]"
tt27837981,movie,Zivot pro samouky,Zivot pro samouky,0,2023,\N,95.0,Comedy,5.4,83,0,"[83.0,0.0,2023.0,95.0]"
tt27847947,movie,Star Dancer,Star Dancer,0,2023,\N,95.0,Drama,4.3,59,0,"[59.0,0.0,2023.0,95.0]"
tt27881434,movie,Anxious in Beirut,Anxious in Beirut,0,2023,\N,93.0,Documentary,8.0,56,1,"[56.0,0.0,2023.0,93.0]"
tt27904656,movie,The Body Politic,The Body Politic,0,2023,\N,90.0,Documentary,8.1,59,1,"[59.0,0.0,2023.0,90.0]"
tt27942025,movie,Quello che gli altri non vedono,Quello che gli altri non vedono,0,2023,\N,81.0,Drama,6.4,50,0,"[50.0,0.0,2023.0,81.0]"
tt27989206,movie,The Dmitriev Affair,The Dmitriev Affair,0,2023,\N,93.0,Documentary,7.2,86,0,"[86.0,0.0,2023.0,93.0]"
tt28002892,movie,Route 60: The Biblical Highway,Route 60: The Biblical Highway,0,2023,\N,100.0,Documentary,6.5,66,0,"[66.0,0.0,2023.0,100.0]"
tt28017314,movie,Oppenheimer After Trinity,Oppenheimer After Trinity,0,2023,\N,58.0,Documentary,7.1,56,0,"[56.0,0.0,2023.0,58.0]"
tt28023853,tvMovie,KEN LOACH: The ART of ACTIVISM,"Ken Loach, le vent de la révolte",0,2023,\N,61.0,Documentary,7.3,54,0,"[54.0,0.0,2023.0,61.0]"
tt28055418,movie,Carpet Cowboys,Carpet Cowboys,0,2023,\N,84.0,Documentary,6.5,83,0,"[83.0,0.0,2023.0,84.0]"
tt28084920,movie,God's Grace: The Sheila Johnson Story,God's Grace: The Sheila Johnson Story,0,2023,\N,98.0,Drama,8.5,58,1,"[58.0,0.0,2023.0,98.0]"
tt28101932,movie,Clashing Differences,Clashing Differences,0,2023,\N,72.0,Drama,6.0,58,0,"[58.0,0.0,2023.0,72.0]"
tt28103086,movie,Peafowl,Peafowl,0,2022,\N,115.0,Drama,7.9,61,1,"[61.0,0.0,2022.0,115.0]"
tt28103613,tvMovie,Nach uns der Rest der Welt,Nach uns der Rest der Welt,0,2023,\N,90.0,Drama,6.3,85,0,"[85.0,0.0,2023.0,90.0]"
tt28106880,movie,War and Justice,War and Justice,0,2023,\N,93.0,Documentary,8.3,50,1,"[50.0,0.0,2023.0,93.0]"
tt28106905,movie,Weißt du noch,Weißt du noch,0,2023,\N,90.0,Drama,6.5,67,0,"[67.0,0.0,2023.0,90.0]"
tt28153349,movie,Picture of Spring,Shunga Sensei,0,2023,\N,114.0,Drama,6.1,90,0,"[90.0,0.0,2023.0,114.0]"
tt28184491,movie,Vai Ter Troco,Vai Ter Troco,0,2023,\N,88.0,Comedy,5.8,72,0,"[72.0,0.0,2023.0,88.0]"
tt28186534,movie,Scariest Places in the World,Scariest Places in the World,0,2023,\N,92.27826086956522,Documentary,5.9,70,0,"[70.0,0.0,2023.0,92.27826086956522]"
tt28202433,movie,Infiltrados: Venezuela,Infiltrados: Venezuela,0,2023,\N,92.27826086956522,Documentary,7.2,69,0,"[69.0,0.0,2023.0,92.27826086956522]"
tt28213594,movie,Murilo Couto: Leso,Murilo Couto: Leso,0,2023,\N,71.0,Comedy,6.5,75,0,"[75.0,0.0,2023.0,71.0]"
tt28221665,tvMovie,"Gregory Peck, the Gentleman Actor","Gregory Peck, le gentleman acteur",0,2022,\N,52.0,Documentary,6.8,67,0,"[67.0,0.0,2022.0,52.0]"
tt28224825,movie,Brothers After War,Brothers After War,0,2023,\N,108.0,Documentary,7.8,81,1,"[81.0,0.0,2023.0,108.0]"
tt28239832,movie,A Room of His Own,A Room of His Own,0,2023,\N,81.0,Drama,6.9,50,0,"[50.0,0.0,2023.0,81.0]"
tt28317366,movie,Kids in a Cage,Kids in a Cage,0,2023,\N,86.0,Documentary,8.0,74,1,"[74.0,0.0,2023.0,86.0]"
tt28361422,tvMovie,Blackadder: A Cunning Story,Blackadder: A Cunning Story,0,2023,\N,88.0,Documentary,7.1,75,0,"[75.0,0.0,2023.0,88.0]"
tt28436200,movie,Feel and Stay,Feel and Stay,0,2023,\N,46.0,Drama,7.6,57,1,"[57.0,0.0,2023.0,46.0]"
tt28493568,movie,S.O.S Mamis 2: Mosquita Muerta,S.O.S. Mamis 2: Mosquita muerta,0,2023,\N,100.0,Comedy,5.7,74,0,"[74.0,0.0,2023.0,100.0]"
tt28499644,movie,Deity,Orisa,0,2023,\N,109.0,Drama,7.8,88,1,"[88.0,0.0,2023.0,109.0]"
tt28516806,movie,Malqueridas,Malqueridas,0,2023,\N,74.0,Documentary,6.8,68,0,"[68.0,0.0,2023.0,74.0]"
tt28517189,movie,Bauryna Salu,Bauryna Salu,0,2023,\N,113.0,Drama,7.5,75,0,"[75.0,0.0,2023.0,113.0]"
tt28520402,movie,The Cradle of the Brave,Ang duyan ng magiting,0,2023,\N,120.0,Drama,6.7,53,0,"[53.0,0.0,2023.0,120.0]"
tt28521817,movie,All the Songs We Never Sang,All the Songs We Never Sang,0,2023,\N,115.0,Drama,6.7,90,0,"[90.0,0.0,2023.0,115.0]"
tt28529490,movie,"A Day, 365 Hours","A Day, 365 Hours",0,2023,\N,79.0,Documentary,6.8,60,0,"[60.0,0.0,2023.0,79.0]"
tt28541820,tvMovie,Diese Sendung ist kein Spiel - Die unheimliche Welt des Eduard Zimmermann,Diese Sendung ist kein Spiel - Die unheimliche Welt des Eduard Zimmermann,0,2023,\N,88.0,Documentary,5.6,67,0,"[67.0,0.0,2023.0,88.0]"
tt28554508,movie,National Theatre Live: Best of Enemies,National Theatre Live: Best of Enemies,0,2023,\N,166.0,Drama,7.2,59,0,"[59.0,0.0,2023.0,166.0]"
tt28559416,movie,The Murder Network,The Murder Network,0,2022,\N,71.0,Documentary,6.3,82,0,"[82.0,0.0,2022.0,71.0]"
tt28564048,movie,Vagrant,Taong grasa,0,2023,\N,104.0,Drama,4.8,69,0,"[69.0,0.0,2023.0,104.0]"
tt28581313,movie,God Is a Woman,Dieu est une femme,0,2023,\N,86.0,Documentary,6.6,61,0,"[61.0,0.0,2023.0,86.0]"
tt28589391,movie,As If It's True,As If It's True,0,2023,\N,100.0,Drama,5.7,66,0,"[66.0,0.0,2023.0,100.0]"
tt28601104,tvMovie,Gäste zum Essen,Gäste zum Essen,0,2023,\N,90.0,Comedy,5.6,73,0,"[73.0,0.0,2023.0,90.0]"
tt28608722,movie,No Strings Attached,No Strings Attached,0,2023,\N,100.0,Drama,4.1,51,0,"[51.0,0.0,2023.0,100.0]"
tt28625537,movie,Kidnap for Romance,Kidnap for Romance,0,2023,\N,117.0,Drama,6.5,51,0,"[51.0,0.0,2023.0,117.0]"
tt28631188,movie,Twittering Soul,Twittering Soul,0,2023,\N,70.0,Drama,6.9,82,0,"[82.0,0.0,2023.0,70.0]"
tt28632197,movie,Monisme,Monisme,0,2023,\N,115.0,Drama,6.6,59,0,"[59.0,0.0,2023.0,115.0]"
tt28635913,movie,With the Grace of a God,Con la grazia di un Dio,0,2023,\N,74.0,Drama,5.3,82,0,"[82.0,0.0,2023.0,74.0]"
tt28641753,movie,Following the Sound,Kanata no uta,0,2023,\N,84.0,Drama,5.5,72,0,"[72.0,0.0,2023.0,84.0]"
tt28650951,movie,The Price of Truth,The Price of Truth,0,2023,\N,84.0,Documentary,6.8,84,0,"[84.0,0.0,2023.0,84.0]"
tt28669158,movie,Homecoming,Máhccan,0,2023,\N,76.0,Documentary,7.1,60,0,"[60.0,0.0,2023.0,76.0]"
tt28681319,movie,Valentina or the Serenity,Valentina o la serenidad,0,2023,\N,86.0,Drama,6.7,79,0,"[79.0,0.0,2023.0,86.0]"
tt28741950,movie,To Fall in Love,To Fall in Love,0,2023,\N,87.0,Drama,5.6,53,0,"[53.0,0.0,2023.0,87.0]"
tt28775464,movie,My Otaku Girlfriend,Mi Novia Otaku,0,2023,\N,115.0,Drama,5.6,87,0,"[87.0,0.0,2023.0,115.0]"
tt28816987,movie,It's All Sunshine and Rainbows,It's All Sunshine and Rainbows,0,2023,\N,90.0,Comedy,4.3,69,0,"[69.0,0.0,2023.0,90.0]"
tt28821669,movie,Forever Thirty-Three,Hep Otuz Üç Yasinda,0,2023,\N,109.0,Documentary,8.6,71,1,"[71.0,0.0,2023.0,109.0]"
tt28889813,movie,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,A Big Gay Hairy Hit! Where the Bears Are: The Documentary,0,2023,\N,93.0,Documentary,5.7,57,0,"[57.0,0.0,2023.0,93.0]"
tt28945048,movie,Andy Warhol: The American Dream,Andy Warhol - americký sen,0,2023,\N,104.0,Documentary,7.1,82,0,"[82.0,0.0,2023.0,104.0]"
tt28959442,movie,The Great Adventure: A Journey Inside Africa Eco Race 2022,The Great Adventure: A Journey Inside Africa Eco Race 2022,0,2023,\N,92.27826086956522,Documentary,8.4,52,1,"[52.0,0.0,2023.0,92.27826086956522]"
tt29007987,movie,"BILAL WAHIB: altijd, altijd","BILAL WAHIB: altijd, altijd",0,2023,\N,70.0,Documentary,5.7,50,0,"[50.0,0.0,2023.0,70.0]"
tt29079472,movie,3 Kagitçilar,3 Kagitçilar,0,2022,\N,93.0,Comedy,4.7,58,0,"[58.0,0.0,2022.0,93.0]"
tt29102612,movie,Beyond the Fog,Kiri no fuchi,0,2023,\N,83.0,Drama,6.6,57,0,"[57.0,0.0,2023.0,83.0]"
tt29137389,tvMovie,Daum - Triumphe & Schicksale,Daum - Triumphe & Schicksale,0,2023,\N,92.27826086956522,Documentary,7.1,62,0,"[62.0,0.0,2023.0,92.27826086956522]"
tt29170059,movie,Darran Chhoo,Darran Chhoo,0,2023,\N,135.0,Comedy,8.6,50,1,"[50.0,0.0,2023.0,135.0]"
tt29215800,movie,"Modernism, Inc.: The Eliot Noyes Design Story","Modernism, Inc.: The Eliot Noyes Design Story",0,2023,\N,118.0,Documentary,7.7,52,1,"[52.0,0.0,2023.0,118.0]"
tt29230643,movie,Una flor en el barro,Una flor en el barro,0,2023,\N,98.0,Drama,6.8,77,0,"[77.0,0.0,2023.0,98.0]"
tt29244335,movie,One Night at School,Yeh hau,0,2023,\N,104.0,Comedy,4.4,53,0,"[53.0,0.0,2023.0,104.0]"
tt29245451,movie,"Bisbal, el documental","Bisbal, el documental",0,2023,\N,109.0,Documentary,7.1,51,0,"[51.0,0.0,2023.0,109.0]"
tt29252639,movie,No Farmers No Food: Will You Eat the Bugs?,No Farmers No Food: Will You Eat the Bugs?,0,2023,\N,92.27826086956522,Documentary,7.4,53,0,"[53.0,0.0,2023.0,92.27826086956522]"
tt29268352,movie,Scariest Monsters in the World,Scariest Monsters in the World,0,2023,\N,92.27826086956522,Documentary,5.4,50,0,"[50.0,0.0,2023.0,92.27826086956522]"
tt29276947,movie,The Ticket,Bilietas,0,2023,\N,100.0,Documentary,8.7,75,1,"[75.0,0.0,2023.0,100.0]"
tt29291834,movie,The Polish Women,As Polacas,0,2023,\N,125.0,Drama,6.6,62,0,"[62.0,0.0,2023.0,125.0]"
tt29313917,movie,Mvera,Mvera,0,2023,\N,117.0,Drama,7.4,57,0,"[57.0,0.0,2023.0,117.0]"
tt29314947,movie,Roxana,Roxana,0,2023,\N,130.0,Drama,5.7,50,0,"[50.0,0.0,2023.0,130.0]"
tt29361873,movie,Mourning in Lod,Mourning in Lod,0,2023,\N,73.0,Documentary,7.0,50,0,"[50.0,0.0,2023.0,73.0]"
tt29363171,movie,A Wu-Tang Experience: Live at Red Rocks Amphitheatre,A Wu-Tang Experience: Live at Red Rocks Amphitheatre,0,2023,\N,87.0,Documentary,8.1,58,1,"[58.0,0.0,2023.0,87.0]"
tt29379143,movie,Petro,Petro,0,2023,\N,98.0,Documentary,6.2,77,0,"[77.0,0.0,2023.0,98.0]"
tt29380353,tvMovie,The Affair,The Affair,0,2023,\N,92.27826086956522,Drama,7.1,65,0,"[65.0,0.0,2023.0,92.27826086956522]"
tt29380630,movie,Ressignificar,Ressignificar,0,2023,\N,74.0,Documentary,7.9,69,1,"[69.0,0.0,2023.0,74.0]"
tt29417104,movie,Stand Up & Shout: Songs from a Philly High School,Stand Up & Shout: Songs from a Philly High School,0,2023,\N,54.0,Documentary,6.6,57,0,"[57.0,0.0,2023.0,54.0]"
tt29425866,movie,Mo Mamma,Mo Mamma,0,2023,\N,70.0,Drama,5.5,51,0,"[51.0,0.0,2023.0,70.0]"
tt29451582,movie,The Sentence,Thadavu,0,2023,\N,89.0,Drama,8.4,60,1,"[60.0,0.0,2023.0,89.0]"
tt29452337,movie,The Highest Brasil,The Highest Brasil,0,2023,\N,106.0,Drama,7.0,57,0,"[57.0,0.0,2023.0,106.0]"
tt29472006,movie,Rosali,Rosali,0,2023,\N,98.0,Comedy,6.7,89,0,"[89.0,0.0,2023.0,98.0]"
tt29519280,movie,Knockouts in Lockdown,Knockouts in Lockdown,0,2023,\N,45.0,Comedy,3.0,67,0,"[67.0,0.0,2023.0,45.0]"
tt29522140,movie,Rain Town,Rain Town,0,2023,\N,115.0,Drama,7.2,79,0,"[79.0,0.0,2023.0,115.0]"
tt29529917,movie,Warnow: Reis naar het Noorderlicht,Warnow: Reis naar het Noorderlicht,0,2023,\N,98.0,Documentary,7.1,52,0,"[52.0,0.0,2023.0,98.0]"
tt29537215,tvMovie,Der neue Freund,Der neue Freund,0,2023,\N,88.0,Drama,5.6,88,0,"[88.0,0.0,2023.0,88.0]"
tt29539384,tvMovie,The Affair Conspiracy,The Affair Conspiracy,0,2023,\N,84.0,Drama,4.2,58,0,"[58.0,0.0,2023.0,84.0]"
tt29541630,movie,The Flood- Death on the Dike,The Flood- Death on the Dike,0,2023,\N,103.0,Drama,4.9,82,0,"[82.0,0.0,2023.0,103.0]"
tt29549415,tvMovie,The Yorkshire Exorcist,The Yorkshire Exorcist,0,2023,\N,44.0,Documentary,6.7,71,0,"[71.0,0.0,2023.0,44.0]"
tt29580988,movie,Renessanseprinsen,Renessanseprinsen,0,2023,\N,80.0,Documentary,7.0,63,0,"[63.0,0.0,2023.0,80.0]"
tt29605067,movie,Kedicik,Kedicik,0,2023,\N,92.27826086956522,Documentary,8.0,70,1,"[70.0,0.0,2023.0,92.27826086956522]"
tt29607155,movie,Why Do They Write on Walls?,De Ce Scriu Astia Pe Pereti?,0,2023,\N,85.0,Documentary,7.0,50,0,"[50.0,0.0,2023.0,85.0]"
tt29614712,movie,"Havel Speaking, Can You Hear Me?","Havel Speaking, Can You Hear Me?",0,2023,\N,85.0,Documentary,6.6,78,0,"[78.0,0.0,2023.0,85.0]"
tt29620674,movie,The Moviemakers: Scorsese,The Moviemakers: Scorsese,0,2023,\N,50.0,Documentary,5.8,83,0,"[83.0,0.0,2023.0,50.0]"
tt29644034,movie,Soleils Atikamekw,Soleils Atikamekw,0,2023,\N,103.0,Drama,6.8,72,0,"[72.0,0.0,2023.0,103.0]"
tt29668782,movie,"Nish Kumar: Your Power, Your Control","Nish Kumar: Your Power, Your Control",0,2023,\N,84.0,Comedy,6.3,59,0,"[59.0,0.0,2023.0,84.0]"
tt29669274,movie,Maria Callas Monica Bellucci: An encounter,Maria Callas: Letters and Memoirs,0,2023,\N,73.0,Documentary,7.9,72,1,"[72.0,0.0,2023.0,73.0]"
tt29672722,movie,Amen,Amen,0,2023,\N,89.0,Drama,5.2,67,0,"[67.0,0.0,2023.0,89.0]"
tt29764936,movie,Another Day of Hope,You shi chong man xi wang de yi tian,0,2023,\N,131.0,Drama,7.4,55,0,"[55.0,0.0,2023.0,131.0]"
tt29765555,tvMovie,Zwei Weihnachtsmänner sind einer zu viel,Zwei Weihnachtsmänner sind einer zu viel,0,2023,\N,90.0,Comedy,5.7,73,0,"[73.0,0.0,2023.0,90.0]"
tt29866107,tvMovie,Eher fliegen hier UFOs,Eher fliegen hier UFOs,0,2023,\N,89.0,Drama,6.8,52,0,"[52.0,0.0,2023.0,89.0]"
tt29870121,movie,Rosodium,Rosodium,0,2022,\N,92.27826086956522,Drama,5.5,69,0,"[69.0,0.0,2022.0,92.27826086956522]"
tt29871144,movie,I Want Her,I Want Her,0,2023,\N,57.0,Drama,4.9,52,0,"[52.0,0.0,2023.0,57.0]"
tt29893042,movie,Banksy and the Stolen Girl,Banksy e la ragazza del Bataclan,0,2023,\N,53.0,Documentary,6.3,81,0,"[81.0,0.0,2023.0,53.0]"
tt29899792,movie,Un Pájaro Azul,Un Pájaro Azul,0,2023,\N,97.0,Drama,6.7,78,0,"[78.0,0.0,2023.0,97.0]"
tt29926368,tvMovie,Talking Doctor Who,Talking Doctor Who,0,2023,\N,59.0,Documentary,7.1,58,0,"[58.0,0.0,2023.0,59.0]"
tt29942156,movie,Sima's Unfinished Narration,Sima's Unfinished Narration,0,2023,\N,90.0,Drama,4.9,85,0,"[85.0,0.0,2023.0,90.0]"
tt29971951,tvMovie,"Orange mécanique, les rouages de la violence","Orange mécanique, les rouages de la violence",0,2023,\N,54.0,Documentary,6.7,83,0,"[83.0,0.0,2023.0,54.0]"
tt30023265,movie,Antipop,Antipop,0,2023,\N,60.0,Documentary,7.4,59,0,"[59.0,0.0,2023.0,60.0]"
tt30025045,tvMovie,Der zweite Kurzschluss,Der zweite Kurzschluss,0,2023,\N,25.0,Comedy,6.3,69,0,"[69.0,0.0,2023.0,25.0]"
tt30058081,movie,True Love: Making 'The Creator',True Love: Making 'The Creator',0,2023,\N,55.0,Documentary,8.0,55,1,"[55.0,0.0,2023.0,55.0]"
tt30106337,movie,To My Son,To My Son,0,2023,\N,112.0,Drama,6.3,85,0,"[85.0,0.0,2023.0,112.0]"
tt30129383,movie,Kaj + Ester Forever,Kaj pa Ester?,0,2023,\N,81.0,Comedy,6.1,68,0,"[68.0,0.0,2023.0,81.0]"
tt30135132,movie,5 Mohie El Deen Abu El Ezz,5 Mohie El Deen Abu El Ezz,0,2023,\N,94.0,Comedy,4.6,59,0,"[59.0,0.0,2023.0,94.0]"
tt30184788,movie,Girl for a Day,Un jour fille,0,2023,\N,97.0,Drama,7.1,53,0,"[53.0,0.0,2023.0,97.0]"
tt30221991,movie,The First Code,The First Code,0,2023,\N,96.0,Documentary,6.3,53,0,"[53.0,0.0,2023.0,96.0]"
tt30223113,movie,"Glass, My Unfulfilled Life","Glass, My Unfulfilled Life",0,2023,\N,94.0,Documentary,8.0,53,1,"[53.0,0.0,2023.0,94.0]"
tt30224178,tvMovie,The TikTok Effect,The TikTok Effect,0,2023,\N,53.0,Documentary,6.0,81,0,"[81.0,0.0,2023.0,53.0]"
tt30248814,movie,I Am Not Myself,Ana Machi Ana,0,2023,\N,117.0,Comedy,7.0,79,0,"[79.0,0.0,2023.0,117.0]"
tt30280883,movie,Detka,Detka,0,2023,\N,107.0,Drama,6.2,78,0,"[78.0,0.0,2023.0,107.0]"
tt30304652,tvMovie,The Princes in the Tower: The New Evidence,The Princes in the Tower: The New Evidence,0,2023,\N,87.0,Documentary,6.7,51,0,"[51.0,0.0,2023.0,87.0]"
tt30318107,movie,An Instant Dad,An Instant Dad,0,2023,\N,79.0,Comedy,5.8,69,0,"[69.0,0.0,2023.0,79.0]"
tt30321280,movie,Bikini Bowl-O-Rama,Bikini Bowl-O-Rama,0,2023,\N,92.27826086956522,Comedy,3.1,59,0,"[59.0,0.0,2023.0,92.27826086956522]"
tt3034316,movie,L.A.: A Queer History,L.A. A Queer History,0,2021,\N,120.0,Documentary,7.8,59,1,"[59.0,0.0,2021.0,120.0]"
tt30387544,movie,Plagiarism and You(Tube),Plagiarism and You(Tube),0,2023,\N,231.0,Documentary,9.3,67,1,"[67.0,0.0,2023.0,231.0]"
tt30387597,movie,Ögretmen,Ögretmen,0,2023,\N,134.0,Comedy,4.0,70,0,"[70.0,0.0,2023.0,134.0]"
tt30393802,movie,Written in the Stars: The Official Film of the FIFA World Cup Qatar 2022,Written in the Stars: The Official Film of the FIFA World Cup Qatar 2022,0,2023,\N,95.0,Documentary,8.2,68,1,"[68.0,0.0,2023.0,95.0]"
tt30430981,movie,David Attenborough: A Life on Earth,David Attenborough: A Life on Earth,0,2023,\N,50.0,Documentary,7.8,89,1,"[89.0,0.0,2023.0,50.0]"
tt30625896,movie,Seni Görüyorum,Seni Görüyorum,0,2023,\N,92.27826086956522,Drama,2.7,64,0,"[64.0,0.0,2023.0,92.27826086956522]"
tt30692427,movie,Vivre avec les loups,Vivre avec les loups,0,2023,\N,89.0,Documentary,7.6,69,1,"[69.0,0.0,2023.0,89.0]"
tt30700968,movie,The Story of Our Time: The Making of Oppenheimer,The Story of Our Time: The Making of Oppenheimer,0,2023,\N,72.0,Documentary,7.2,77,0,"[77.0,0.0,2023.0,72.0]"
tt30745869,movie,One Star,One Star,0,2023,\N,50.0,Documentary,8.1,55,1,"[55.0,0.0,2023.0,50.0]"
tt30767039,movie,"ABBA Silver, ABBA Gold","ABBA Silver, ABBA Gold",0,2023,\N,51.0,Documentary,7.7,56,1,"[56.0,0.0,2023.0,51.0]"
tt30802611,movie,Afonso Padilha - Gerações,Afonso Padilha - Gerações,0,2023,\N,64.0,Comedy,7.1,77,0,"[77.0,0.0,2023.0,64.0]"
tt31021353,movie,The Shoshani Riddle,The Shoshani Riddle,0,2023,\N,88.0,Documentary,9.3,85,1,"[85.0,0.0,2023.0,88.0]"
tt31415180,movie,Shin,Shin,0,2023,\N,87.0,Drama,6.6,68,0,"[68.0,0.0,2023.0,87.0]"
tt31438016,movie,The Case of Engineer Ursu,Cazul Inginerului Ursu,0,2023,\N,98.0,Documentary,8.2,56,1,"[56.0,0.0,2023.0,98.0]"
tt31638341,movie,A Friend's Wife Sold in Debt,A Friend's Wife Sold in Debt,0,2022,\N,72.0,Drama,5.9,75,0,"[75.0,0.0,2022.0,72.0]"
tt31923191,movie,The Hardest Hour,The Hardest Hour,0,2023,\N,122.0,Documentary,8.4,64,1,"[64.0,0.0,2023.0,122.0]"
tt32104188,movie,Above Top Secret: The Technology Behind Disclosure,Above Top Secret: The Technology Behind Disclosure,0,2022,\N,92.27826086956522,Documentary,5.7,53,0,"[53.0,0.0,2022.0,92.27826086956522]"
tt32250502,movie,The Years We Have Been Nowhere,The Years We Have Been Nowhere,0,2023,\N,80.0,Documentary,9.5,87,1,"[87.0,0.0,2023.0,80.0]"
tt32335214,movie,What Should We Have Done?,Dôsureba yokattaka?,0,2023,\N,102.0,Documentary,8.0,62,1,"[62.0,0.0,2023.0,102.0]"
tt32636077,movie,Above and Below the Ground,Above and Below the Ground,0,2023,\N,86.0,Documentary,1.4,78,0,"[78.0,0.0,2023.0,86.0]"
tt3264218,movie,Children of Las Brisas,Children of Las Brisas,0,2022,\N,97.0,Documentary,8.0,64,1,"[64.0,0.0,2022.0,97.0]"
tt32813758,movie,Gold: A Journey with Idris Elba,Gold: A Journey with Idris Elba,0,2023,\N,67.0,Documentary,6.4,83,0,"[83.0,0.0,2023.0,67.0]"
tt3309672,movie,And Still I Sing,And Still I Sing,0,2022,\N,90.0,Documentary,7.2,59,0,"[59.0,0.0,2022.0,90.0]"
tt33312072,movie,Once in a Blue Moon,Once in a Blue Moon,0,2023,\N,100.0,Drama,6.0,61,0,"[61.0,0.0,2023.0,100.0]"
tt3406690,movie,Motorvation,Motorvation,0,2022,\N,97.0,Comedy,4.7,79,0,"[79.0,0.0,2022.0,97.0]"
tt3492588,movie,"Hugo Sanchez, the Goal and the Glory",Hugo Sanchez,0,2022,\N,78.0,Documentary,5.9,88,0,"[88.0,0.0,2022.0,78.0]"
